time,interval,encR,encL,wR,wL,wdotR,wdotL,wddotR,wddotL,pwmR,pwmL
10.95824909210205,0.046305179595947266,2867,1598,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
10.990208148956299,0.030858993530273438,2886,1610,99.48376736367678,62.83185307179586,-130.89969389957474,-130.89969389957474,-3272.4923474893685,-3272.4923474893685,70,70
11.036915063858032,0.0462949275970459,2905,1623,99.48376736367678,68.06784082777885,0.0,130.89969389957474,3272.4923474893685,6544.984694978737,70,70
11.069935083389282,0.031794071197509766,2924,1636,99.48376736367678,68.06784082777885,0.0,0.0,0.0,-3272.4923474893685,70,70
11.117574214935303,0.04635810852050781,2944,1649,104.71975511965977,68.06784082777885,130.89969389957474,0.0,3272.4923474893685,0.0,70,70
11.149389028549194,0.0305478572845459,2964,1661,104.71975511965977,62.83185307179586,0.0,-130.89969389957474,-3272.4923474893685,-3272.4923474893685,70,70
11.196930170059204,0.04627513885498047,2984,1674,104.71975511965977,68.06784082777885,0.0,130.89969389957474,0.0,6544.984694978737,70,70
11.229462146759033,0.03086996078491211,3004,1687,104.71975511965977,68.06784082777885,0.0,0.0,0.0,-3272.4923474893685,70,70
11.276220083236694,0.04459810256958008,3024,1700,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
11.309426069259644,0.03193306922912598,3044,1713,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
11.356888055801392,0.045886993408203125,3064,1726,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
11.388761043548584,0.03062891960144043,3084,1739,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
11.437071084976196,0.046189069747924805,3104,1752,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
11.470133066177368,0.032073974609375,3123,1765,99.48376736367678,68.06784082777885,-130.89969389957474,0.0,-3272.4923474893685,0.0,70,70
11.517084121704102,0.04648113250732422,3142,1778,99.48376736367678,68.06784082777885,0.0,0.0,3272.4923474893685,0.0,70,70
11.54948616027832,0.030353069305419922,3161,1791,99.48376736367678,68.06784082777885,0.0,0.0,0.0,0.0,70,70
11.596211194992065,0.04636096954345703,3181,1804,104.71975511965977,68.06784082777885,130.89969389957474,0.0,3272.4923474893685,0.0,70,70
11.629456043243408,0.031915903091430664,3201,1817,104.71975511965977,68.06784082777885,0.0,0.0,-3272.4923474893685,0.0,70,70
11.676937103271484,0.04618191719055176,3221,1830,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
11.709197044372559,0.03064107894897461,3241,1843,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
11.756293058395386,0.04474496841430664,3261,1856,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
11.788973093032837,0.030577898025512695,3281,1869,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
11.835637092590332,0.04635500907897949,3301,1882,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
11.868665218353271,0.03182411193847656,3321,1895,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
11.917312145233154,0.04650306701660156,3341,1908,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
11.948131084442139,0.030543804168701172,3361,1921,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
11.996458053588867,0.04621601104736328,3381,1934,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
12.029726028442383,0.03223991394042969,3401,1947,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
12.07730221748352,0.046272993087768555,3421,1960,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
12.108920097351074,0.030549049377441406,3440,1973,99.48376736367678,68.06784082777885,-130.89969389957474,0.0,-3272.4923474893685,0.0,70,70
12.155687093734741,0.04643607139587402,3459,1986,99.48376736367678,68.06784082777885,0.0,0.0,3272.4923474893685,0.0,70,70
12.18789005279541,0.030457019805908203,3478,1999,99.48376736367678,68.06784082777885,0.0,0.0,0.0,0.0,70,70
12.236033201217651,0.044827938079833984,3497,2012,99.48376736367678,68.06784082777885,0.0,0.0,0.0,0.0,70,70
12.268163204193115,0.03185582160949707,3517,2025,104.71975511965977,68.06784082777885,130.89969389957474,0.0,3272.4923474893685,0.0,70,70
12.315794229507446,0.04636406898498535,3537,2038,104.71975511965977,68.06784082777885,0.0,0.0,-3272.4923474893685,0.0,70,70
12.348319053649902,0.0304718017578125,3557,2051,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
12.395077228546143,0.046421051025390625,3577,2064,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
12.428181171417236,0.03183698654174805,3597,2077,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
12.476653099060059,0.04624485969543457,3617,2090,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
12.508353233337402,0.030668020248413086,3637,2103,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
12.555033206939697,0.0463871955871582,3657,2116,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
12.588091135025024,0.031846046447753906,3677,2129,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
12.635755062103271,0.0463871955871582,3696,2142,99.48376736367678,68.06784082777885,-130.89969389957474,0.0,-3272.4923474893685,0.0,70,70
12.667872190475464,0.030372142791748047,3715,2155,99.48376736367678,68.06784082777885,0.0,0.0,3272.4923474893685,0.0,70,70
12.715232133865356,0.044808149337768555,3735,2169,104.71975511965977,73.30382858376184,130.89969389957474,130.89969389957474,3272.4923474893685,3272.4923474893685,70,70
12.746931076049805,0.030343055725097656,3755,2182,104.71975511965977,68.06784082777885,0.0,-130.89969389957474,-3272.4923474893685,-6544.984694978737,70,70
12.794427156448364,0.04621696472167969,3775,2195,104.71975511965977,68.06784082777885,0.0,0.0,0.0,3272.4923474893685,70,70
12.827596187591553,0.031909942626953125,3795,2209,104.71975511965977,73.30382858376184,0.0,130.89969389957474,0.0,3272.4923474893685,70,70
12.875158071517944,0.0462651252746582,3815,2222,104.71975511965977,68.06784082777885,0.0,-130.89969389957474,0.0,-6544.984694978737,70,70
12.908034086227417,0.03031301498413086,3835,2235,104.71975511965977,68.06784082777885,0.0,0.0,0.0,3272.4923474893685,70,70
12.95443320274353,0.04605603218078613,3855,2249,104.71975511965977,73.30382858376184,0.0,130.89969389957474,0.0,3272.4923474893685,70,70
12.988319158554077,0.03186321258544922,3875,2262,104.71975511965977,68.06784082777885,0.0,-130.89969389957474,0.0,-6544.984694978737,70,70
13.03599500656128,0.046549081802368164,3895,2275,104.71975511965977,68.06784082777885,0.0,0.0,0.0,3272.4923474893685,70,70
13.066916227340698,0.030581951141357422,3914,2288,99.48376736367678,68.06784082777885,-130.89969389957474,0.0,-3272.4923474893685,0.0,70,70
13.11532211303711,0.04634594917297363,3933,2302,99.48376736367678,73.30382858376184,0.0,130.89969389957474,3272.4923474893685,3272.4923474893685,70,70
13.147565126419067,0.031903982162475586,3952,2315,99.48376736367678,68.06784082777885,0.0,-130.89969389957474,0.0,-6544.984694978737,70,70
13.195951223373413,0.04608798027038574,3972,2328,104.71975511965977,68.06784082777885,130.89969389957474,0.0,3272.4923474893685,3272.4923474893685,70,70
13.2277090549469,0.030607223510742188,3992,2341,104.71975511965977,68.06784082777885,0.0,0.0,-3272.4923474893685,0.0,70,70
13.274505138397217,0.04649019241333008,4012,2355,104.71975511965977,73.30382858376184,0.0,130.89969389957474,0.0,3272.4923474893685,70,70
13.307107210159302,0.03048396110534668,4032,2368,104.71975511965977,68.06784082777885,0.0,-130.89969389957474,0.0,-6544.984694978737,70,70
13.353914022445679,0.046484947204589844,4052,2381,104.71975511965977,68.06784082777885,0.0,0.0,0.0,3272.4923474893685,70,70
13.386953115463257,0.03168916702270508,4072,2395,104.71975511965977,73.30382858376184,0.0,130.89969389957474,0.0,3272.4923474893685,70,70
13.434552192687988,0.04635214805603027,4091,2408,99.48376736367678,68.06784082777885,-130.89969389957474,-130.89969389957474,-3272.4923474893685,-6544.984694978737,70,70
13.4670090675354,0.030406951904296875,4110,2421,99.48376736367678,68.06784082777885,0.0,0.0,3272.4923474893685,3272.4923474893685,70,70
13.51398515701294,0.04669785499572754,4129,2435,99.48376736367678,73.30382858376184,0.0,130.89969389957474,0.0,3272.4923474893685,70,70
13.546947002410889,0.03160405158996582,4149,2448,104.71975511965977,68.06784082777885,130.89969389957474,-130.89969389957474,3272.4923474893685,-6544.984694978737,70,70
13.594537019729614,0.04633307456970215,4169,2461,104.71975511965977,68.06784082777885,0.0,0.0,-3272.4923474893685,3272.4923474893685,70,70
13.62671709060669,0.03049302101135254,4189,2474,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
13.673933029174805,0.044764041900634766,4209,2487,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
13.706600189208984,0.030557870864868164,4229,2501,104.71975511965977,73.30382858376184,0.0,130.89969389957474,0.0,3272.4923474893685,70,70
13.754140138626099,0.04640483856201172,4249,2514,104.71975511965977,68.06784082777885,0.0,-130.89969389957474,0.0,-6544.984694978737,70,70
13.78630805015564,0.031900882720947266,4269,2527,104.71975511965977,68.06784082777885,0.0,0.0,0.0,3272.4923474893685,70,70
13.83406400680542,0.046263933181762695,4289,2540,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
13.866332054138184,0.03017592430114746,4308,2553,99.48376736367678,68.06784082777885,-130.89969389957474,0.0,-3272.4923474893685,0.0,70,70
13.914331197738647,0.04685187339782715,4327,2567,99.48376736367678,73.30382858376184,0.0,130.89969389957474,3272.4923474893685,3272.4923474893685,70,70
13.945808172225952,0.03036808967590332,4346,2580,99.48376736367678,68.06784082777885,0.0,-130.89969389957474,0.0,-6544.984694978737,70,70
13.992743015289307,0.04667806625366211,4365,2593,99.48376736367678,68.06784082777885,0.0,0.0,0.0,3272.4923474893685,70,70
14.026463031768799,0.03164815902709961,4385,2606,104.71975511965977,68.06784082777885,130.89969389957474,0.0,3272.4923474893685,0.0,70,70
14.073511123657227,0.0467531681060791,4405,2619,104.71975511965977,68.06784082777885,0.0,0.0,-3272.4923474893685,0.0,70,70
14.1059250831604,0.03041696548461914,4425,2632,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
14.153540134429932,0.044528961181640625,4445,2645,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
14.18564510345459,0.03180694580078125,4465,2659,104.71975511965977,73.30382858376184,0.0,130.89969389957474,0.0,3272.4923474893685,70,70
14.233598232269287,0.04669308662414551,4485,2672,104.71975511965977,68.06784082777885,0.0,-130.89969389957474,0.0,-6544.984694978737,70,70
14.264933109283447,0.03016495704650879,4505,2685,104.71975511965977,68.06784082777885,0.0,0.0,0.0,3272.4923474893685,70,70
14.313709020614624,0.04673314094543457,4525,2698,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
14.344982147216797,0.030343055725097656,4545,2711,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
14.3923020362854,0.04670000076293945,4565,2724,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
14.425812005996704,0.03149080276489258,4585,2737,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
14.472890138626099,0.04675793647766113,4605,2750,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
14.50516414642334,0.03023982048034668,4624,2763,99.48376736367678,68.06784082777885,-130.89969389957474,0.0,-3272.4923474893685,0.0,70,70
14.553139209747314,0.046833038330078125,4643,2776,99.48376736367678,68.06784082777885,0.0,0.0,3272.4923474893685,0.0,70,70
14.585398197174072,0.03159689903259277,4662,2789,99.48376736367678,68.06784082777885,0.0,0.0,0.0,0.0,70,70
14.633066177368164,0.046122074127197266,4682,2802,104.71975511965977,68.06784082777885,130.89969389957474,0.0,3272.4923474893685,0.0,70,70
14.665086030960083,0.030068159103393555,4702,2816,104.71975511965977,73.30382858376184,0.0,130.89969389957474,-3272.4923474893685,3272.4923474893685,70,70
14.712229013442993,0.04684281349182129,4722,2829,104.71975511965977,68.06784082777885,0.0,-130.89969389957474,0.0,-6544.984694978737,70,70
14.744553089141846,0.03025507926940918,4742,2843,104.71975511965977,73.30382858376184,0.0,130.89969389957474,0.0,6544.984694978737,70,70
14.792964220046997,0.04805493354797363,4762,2856,104.71975511965977,68.06784082777885,0.0,-130.89969389957474,0.0,-6544.984694978737,70,70
14.825236082077026,0.030204057693481445,4782,2869,104.71975511965977,68.06784082777885,0.0,0.0,0.0,3272.4923474893685,70,70
14.873163223266602,0.04675793647766113,4802,2882,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
14.904686212539673,0.031070947647094727,4821,2895,99.48376736367678,68.06784082777885,-130.89969389957474,0.0,-3272.4923474893685,0.0,70,70
14.951638221740723,0.04559803009033203,4840,2908,99.48376736367678,68.06784082777885,0.0,0.0,3272.4923474893685,0.0,70,70
14.984387159347534,0.03151583671569824,4860,2921,104.71975511965977,68.06784082777885,130.89969389957474,0.0,3272.4923474893685,0.0,70,70
15.033215999603271,0.04652714729309082,4880,2934,104.71975511965977,68.06784082777885,0.0,0.0,-3272.4923474893685,0.0,70,70
15.063705205917358,0.030273914337158203,4900,2947,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,70,70
15.111800193786621,0.04487895965576172,4920,2960,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,80,80
15.143902063369751,0.03008890151977539,4940,2973,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,80,80
15.191058158874512,0.046732187271118164,4960,2986,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,80,80
15.224928140640259,0.031553030014038086,4979,2999,99.48376736367678,68.06784082777885,-130.89969389957474,0.0,-3272.4923474893685,0.0,80,80
15.271696090698242,0.046543121337890625,4998,3013,99.48376736367678,73.30382858376184,0.0,130.89969389957474,3272.4923474893685,3272.4923474893685,80,80
15.305394172668457,0.031105995178222656,5018,3026,104.71975511965977,68.06784082777885,130.89969389957474,-130.89969389957474,3272.4923474893685,-6544.984694978737,80,80
15.35186505317688,0.04555702209472656,5038,3039,104.71975511965977,68.06784082777885,0.0,0.0,-3272.4923474893685,3272.4923474893685,80,80
15.383788108825684,0.0316009521484375,5058,3052,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,80,80
15.431652069091797,0.046620845794677734,5078,3065,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,80,80
15.463114023208618,0.030208826065063477,5098,3078,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,80,80
15.512264013290405,0.0466618537902832,5117,3091,99.48376736367678,68.06784082777885,-130.89969389957474,0.0,-3272.4923474893685,0.0,80,80
15.543752193450928,0.03122711181640625,5136,3104,99.48376736367678,68.06784082777885,0.0,0.0,3272.4923474893685,0.0,80,80
15.591699123382568,0.045738935470581055,5156,3117,104.71975511965977,68.06784082777885,130.89969389957474,0.0,3272.4923474893685,0.0,80,80
15.623195171356201,0.03012990951538086,5176,3130,104.71975511965977,68.06784082777885,0.0,0.0,-3272.4923474893685,0.0,80,80
15.671086072921753,0.046579837799072266,5196,3143,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,80,80
15.705043077468872,0.03267979621887207,5216,3156,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,80,80
15.751648187637329,0.045130014419555664,5235,3169,99.48376736367678,68.06784082777885,-130.89969389957474,0.0,-3272.4923474893685,0.0,80,80
15.784022092819214,0.030375003814697266,5254,3182,99.48376736367678,68.06784082777885,0.0,0.0,3272.4923474893685,0.0,80,80
15.831862211227417,0.046727895736694336,5274,3195,104.71975511965977,68.06784082777885,130.89969389957474,0.0,3272.4923474893685,0.0,80,80
15.862518072128296,0.03034210205078125,5294,3208,104.71975511965977,68.06784082777885,0.0,0.0,-3272.4923474893685,0.0,80,80
15.910413026809692,0.04662203788757324,5314,3221,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,80,80
15.943175077438354,0.03148293495178223,5334,3234,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,80,80
15.991821050643921,0.04661107063293457,5353,3247,99.48376736367678,68.06784082777885,-130.89969389957474,0.0,-3272.4923474893685,0.0,80,80
16.038461208343506,0.04631209373474121,5372,3260,99.48376736367678,68.06784082777885,0.0,0.0,3272.4923474893685,0.0,80,80
16.071091175079346,0.030627012252807617,5392,3273,104.71975511965977,68.06784082777885,130.89969389957474,0.0,3272.4923474893685,0.0,80,80
16.103631019592285,0.03188586235046387,5412,3286,104.71975511965977,68.06784082777885,0.0,0.0,-3272.4923474893685,0.0,80,80
16.151661157608032,0.04535818099975586,5432,3299,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,80,80
16.19845414161682,0.046215057373046875,5452,3312,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,80,80
16.230428218841553,0.030499935150146484,5471,3325,99.48376736367678,68.06784082777885,-130.89969389957474,0.0,-3272.4923474893685,0.0,80,80
16.277796030044556,0.045574188232421875,5490,3338,99.48376736367678,68.06784082777885,0.0,0.0,3272.4923474893685,0.0,80,80
16.309805154800415,0.03071117401123047,5510,3351,104.71975511965977,68.06784082777885,130.89969389957474,0.0,3272.4923474893685,0.0,80,80
16.358015060424805,0.04611015319824219,5530,3364,104.71975511965977,68.06784082777885,0.0,0.0,-3272.4923474893685,0.0,80,80
16.391215085983276,0.032089948654174805,5550,3377,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,80,80
16.437830209732056,0.046308040618896484,5569,3390,99.48376736367678,68.06784082777885,-130.89969389957474,0.0,-3272.4923474893685,0.0,80,80
16.469674110412598,0.030640840530395508,5588,3403,99.48376736367678,68.06784082777885,0.0,0.0,3272.4923474893685,0.0,80,80
16.517317056655884,0.044734954833984375,5608,3416,104.71975511965977,68.06784082777885,130.89969389957474,0.0,3272.4923474893685,0.0,80,80
16.550381183624268,0.03180813789367676,5628,3429,104.71975511965977,68.06784082777885,0.0,0.0,-3272.4923474893685,0.0,80,80
16.59782099723816,0.04619622230529785,5648,3443,104.71975511965977,73.30382858376184,0.0,130.89969389957474,0.0,3272.4923474893685,80,80
16.62980318069458,0.03072214126586914,5667,3456,99.48376736367678,68.06784082777885,-130.89969389957474,-130.89969389957474,-3272.4923474893685,-6544.984694978737,80,80
16.677293062210083,0.046174049377441406,5686,3469,99.48376736367678,68.06784082777885,0.0,0.0,3272.4923474893685,3272.4923474893685,80,80
16.70916199684143,0.030614137649536133,5706,3482,104.71975511965977,68.06784082777885,130.89969389957474,0.0,3272.4923474893685,0.0,80,80
16.75665807723999,0.046113014221191406,5726,3495,104.71975511965977,68.06784082777885,0.0,0.0,-3272.4923474893685,0.0,80,80
16.789814233779907,0.03190898895263672,5746,3508,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,80,80
16.838170051574707,0.046221017837524414,5765,3521,99.48376736367678,68.06784082777885,-130.89969389957474,0.0,-3272.4923474893685,0.0,80,80
16.869107007980347,0.030694007873535156,5785,3534,104.71975511965977,68.06784082777885,130.89969389957474,0.0,6544.984694978737,0.0,80,80
16.91782021522522,0.046525001525878906,5805,3547,104.71975511965977,68.06784082777885,0.0,0.0,-3272.4923474893685,0.0,80,80
16.950237035751343,0.03165793418884277,5825,3560,104.71975511965977,68.06784082777885,0.0,0.0,0.0,0.0,80,80
16.997302055358887,0.04572701454162598,5844,3573,99.48376736367678,68.06784082777885,-130.89969389957474,0.0,-3272.4923474893685,0.0,80,80
17.029953002929688,0.030607938766479492,5863,3586,99.48376736367678,68.06784082777885,0.0,0.0,3272.4923474893685,0.0,80,80
17.07743000984192,0.04633307456970215,5883,3600,104.71975511965977,73.30382858376184,130.89969389957474,130.89969389957474,3272.4923474893685,3272.4923474893685,80,80
17.108532190322876,0.030766963958740234,5903,3613,104.71975511965977,68.06784082777885,0.0,-130.89969389957474,-3272.4923474893685,-6544.984694978737,80,80
17.156029224395752,0.0462040901184082,5922,3626,99.48376736367678,68.06784082777885,-130.89969389957474,0.0,-3272.4923474893685,3272.4923474893685,80,80
17.18990206718445,0.03189682960510254,5941,3639,99.48376736367678,68.06784082777885,0.0,0.0,3272.4923474893685,0.0,80,80
17.237221002578735,0.04696297645568848,5961,3652,104.71975511965977,68.06784082777885,130.89969389957474,0.0,3272.4923474893685,0.0,80,80
17.268455028533936,0.03004598617553711,5981,3666,104.71975511965977,73.30382858376184,0.0,130.89969389957474,-3272.4923474893685,3272.4923474893685,80,80
17.31611204147339,0.04640388488769531,6001,3679,104.71975511965977,68.06784082777885,0.0,-130.89969389957474,0.0,-6544.984694978737,80,80
